0.000000 6.441
0.000250 59.747
0.000500 105.332
0.000750 153.677
0.001000 204.539
0.001250 262.657
0.001500 309.889
0.001750 339.942
0.002000 351.395
0.002250 350.934
0.002500 353.825
0.002750 343.602
0.003000 350.035
0.003250 349.547
0.003500 375.901
0.003750 396.730
0.004000 399.041
0.004250 419.312
0.004500 405.289
0.004750 405.763

